card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST01-001,Monkey.D.Luffy,L,Leader,,5,Strike,5000,,Red,1,Supernovas/Straw Hat Crew,[Activate: Main] [Once Per Turn] Give this Leader or 1 of your Characters up to 1 rested DON!! card.,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-001.png
ST01-002,Usopp,C,Character,2,,Ranged,2000,1000,Red,1,Straw Hat Crew,[DON!! x2] [When Attacking] Your opponent cannot activate a [Blocker] Character that has 5000 or more power during this battle.,[] Play this card.,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-002.png
ST01-003,Karoo,C,Character,1,,Strike,3000,1000,Red,1,Animal/Alabasta,,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-003.png
ST01-004,Sanji,C,Character,2,,Strike,4000,,Red,1,Straw Hat Crew,"[DON!! x2] This Character gains [Rush].
(This card can attack on the turn in which it is played.)",,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-004.png
ST01-005,Jinbe,C,Character,3,,Strike,5000,,Red,1,Fish-Man/Straw Hat Crew,[DON!! x1] [When Attacking] Up to 1 of your Leader or Character cards other than this card gains +1000 power during this turn.,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-005.png
ST01-006,Tony Tony.Chopper,C,Character,1,,Strike,1000,,Red,1,Animal/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-006.png
ST01-007,Nami,C,Character,1,,Special,1000,1000,Red,1,Straw Hat Crew,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-007.png
ST01-008,Nico Robin,C,Character,3,,Wisdom,5000,1000,Red,1,Straw Hat Crew,,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-008.png
ST01-009,Nefeltari Vivi,C,Character,2,,Slash,4000,1000,Red,1,Alabasta,,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-009.png
ST01-010,Franky,C,Character,4,,Strike,6000,1000,Red,1,Straw Hat Crew,,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-010.png
ST01-011,Brook,C,Character,2,,Slash,3000,2000,Red,1,Straw Hat Crew,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-011.png
ST01-012,Monkey.D.Luffy,SR,Character,5,,Strike,6000,,Red,1,Supernovas/Straw Hat Crew,"[Rush] (This card can attack on the turn in which it is played.)
[DON!! x2] [When Attacking] Your opponent cannot activate [Blocker] during this battle.",,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-012.png
ST01-013,Roronoa Zoro,SR,Character,3,,Slash,5000,,Red,1,Supernovas/Straw Hat Crew,[DON!! x1] This Character gains +1000 power.,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-013.png
ST01-014,Guard Point,C,Event,1,,,,,Red,1,Animal/Straw Hat Crew,[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[] Your Leader or 1 of your Characters gains +1000 power during this turn.,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-014.png
ST01-015,Gum-Gum Jet Pistol,C,Event,4,,,,,Red,1,Supernovas/Straw Hat Crew,[Main] K.O. up to 1 of your opponent's Characters with 6000 power or less.,[] Activate this card's [Main] effect.,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-015.png
ST01-016,Diable Jambe,C,Event,1,,,,,Red,1,Straw Hat Crew,[Main] Select up to 1 of your {Straw Hat Crew} type Leader or Character cards. Your opponent cannot activate [Blocker] if that Leader or Character attacks during this turn.,[] K.O. 1 of your opponent's [Blocker] Characters with a cost of 3 or less.,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-016.png
ST01-017,Thousand Sunny,C,Stage,2,,,,,Red,1,Straw Hat Crew,[Activate: Main] You may rest this Stage: Up to 1 {Straw Hat Crew} type Leader or Character card on your field gains +1000 power during this turn.,,-Straw Hat Crew- [ST-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-017.png
