card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST13-001,Sabo,L,Leader,,4,Special,5000,,Red/Yellow,2,Dressrosa/Revolutionary Army,[DON!! x1] [Activate: Main] [Once Per Turn] You may add 1 of your Characters with a cost of 3 or more and 7000 power or more to the top of your Life cards face-up: Up to 1 of your Characters gains +2000 power until the start of your next turn.,,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-001.png
ST13-001_p1,Sabo (Parallel),L,Leader,,4,Special,5000,,Red/Yellow,2,Dressrosa/Revolutionary Army,[DON!! x1] [Activate: Main] [Once Per Turn] You may add 1 of your Characters with a cost of 3 or more and 7000 power or more to the top of your Life cards face-up: Up to 1 of your Characters gains +2000 power until the start of your next turn.,,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-001_p1.png
ST13-002,Portgas.D.Ace,L,Leader,,4,Special,5000,,Blue/Yellow,2,Whitebeard Pirates,"[DON!! x2] [Activate: Main] [Once Per Turn] Look at 5 cards from the top of your deck and add up to 1 Character card with a cost of 5 to the top of your Life cards face-up. Then, place the rest at the bottom of your deck in any order.
[End of Your Turn] Trash all your face-up Life cards.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-002.png
ST13-002_p1,Portgas.D.Ace (Parallel),L,Leader,,4,Special,5000,,Blue/Yellow,2,Whitebeard Pirates,"[DON!! x2] [Activate: Main] [Once Per Turn] Look at 5 cards from the top of your deck and add up to 1 Character card with a cost of 5 to the top of your Life cards face-up. Then, place the rest at the bottom of your deck in any order.
[End of Your Turn] Trash all your face-up Life cards.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-002_p1.png
ST13-003,Monkey.D.Luffy,L,Leader,,4,Strike,5000,,Black/Yellow,2,Supernovas/Straw Hat Crew,"Your face-up Life cards are placed at the bottom of your deck instead of being added to your hand, according to the rules.
[DON!! x2] [Activate: Main] [Once Per Turn] You may trash 1 card from your hand: If you have 0 Life cards, add up to 2 Character cards with a cost of 5 from your hand or trash to the top of your Life cards face-up.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-003.png
ST13-003_p1,Monkey.D.Luffy (Parallel),L,Leader,,4,Strike,5000,,Black/Yellow,2,Supernovas/Straw Hat Crew,"Your face-up Life cards are placed at the bottom of your deck instead of being added to your hand, according to the rules.
[DON!! x2] [Activate: Main] [Once Per Turn] You may trash 1 card from your hand: If you have 0 Life cards, add up to 2 Character cards with a cost of 5 from your hand or trash to the top of your Life cards face-up.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-003_p1.png
ST13-004,Edward.Newgate,C,Character,6,,Special,7000,1000,Yellow,2,The Four Emperors/Whitebeard Pirates,"[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-004.png
ST13-004_p1,Edward.Newgate (Parallel),C,Character,6,,Special,7000,1000,Yellow,2,The Four Emperors/Whitebeard Pirates,"[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-004_p1.png
ST13-005,Emporio.Ivankov,R,Character,3,,Special,4000,1000,Yellow,2,Revolutionary Army,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may trash 1 card from the top or bottom of your Life cards: Reveal up to 1 Character card with a cost of 5 from your hand and add it to the top of your Life cards face-down.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-005.png
ST13-005_p1,Emporio.Ivankov (Parallel),R,Character,3,,Special,4000,1000,Yellow,2,Revolutionary Army,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may trash 1 card from the top or bottom of your Life cards: Reveal up to 1 Character card with a cost of 5 from your hand and add it to the top of your Life cards face-down.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-005_p1.png
ST13-006,Curly.Dadan,C,Character,5,,Slash,4000,1000,Yellow,2,Mountain Bandits,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Play up to 1 each of [Sabo], [Portgas.D.Ace], and [Monkey.D.Luffy] with a cost of 2 from your hand.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-006.png
ST13-006_p1,Curly.Dadan (Parallel),C,Character,5,,Slash,4000,1000,Yellow,2,Mountain Bandits,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Play up to 1 each of [Sabo], [Portgas.D.Ace], and [Monkey.D.Luffy] with a cost of 2 from your hand.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-006_p1.png
