card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
OP05-065_r1,San-Gorou,C,Character,6,,Strike,8000,1000,Purple,2,Straw Hat Crew,,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-065_r1.png
OP05-066_r2,Jinbe,C,Character,5,,Strike,6000,1000,Purple,2,Fish-Man/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Opponent's Turn] If you have 10 DON!! cards on your field, this Character gains +1000 power.",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-066_r2.png
OP05-070_r2,Fra-Nosuke,UC,Character,5,,Strike,4000,2000,Purple,2,Straw Hat Crew,"[DON!! x1] If you have 8 or more DON!! cards on your field, this Character gains [Rush].
(This card can attack on the turn in which it is played.)",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-070_r2.png
OP09-061_p2,Monkey.D.Luffy,L,Leader,,4,Strike,5000,,Purple/Black,3,The Four Emperors/Straw Hat Crew,"[DON!! x1] All of your Characters gain +1 cost.
[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active, and add up to 1 additional DON!! card and rest it.",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-061_p2.png
OP09-063_r1,Usopp,C,Character,4,,Ranged,6000,1000,Purple,3,Straw Hat Crew,,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-063_r1.png
OP09-070_r1,Nami,UC,Character,3,,Special,2000,2000,Purple,3,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-070_r1.png
OP09-076_r1,Roronoa Zoro,R,Character,3,,Slash,5000,,Purple,3,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Add up to 1 DON!! card from your DON!! deck and set it as active.,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-076_r1.png
OP09-077_r1,Gum-Gum Lightning,UC,Event,2,,,,,Purple,3,The Four Emperors/Straw Hat Crew,[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with 6000 power or less.,[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-077_r1.png
OP09-078_p1,Gum-Gum Giant,R,Event,1,,,,,Purple,3,The Four Emperors/Straw Hat Crew,"[Counter] DON!! −2, You may trash 1 card from your hand: If your Leader has the {Straw Hat Crew} type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-078_p1.png
ST14-010_r1,Brook,C,Character,5,,Slash,7000,1000,Black,2,Straw Hat Crew,,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-010_r1.png
ST26-001,Soba Mask,C,Character,7,,Strike,9000,,Purple,3,Straw Hat Crew,"If you have a [San-Gorou] or [Sanji] Character with 7000 base power or more, give this card in your hand −5 cost.
[On Play] Return all of your [San-Gorou] and [Sanji] Characters to the owner's hand.",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST26-001.png
ST26-002,Tony Tony.Chopper,C,Character,3,,Wisdom,4000,1000,Purple,3,Animal/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 1 of your opponent's DON!! cards or Characters with a cost of 1 or less.",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST26-002.png
ST26-003,Nico Robin,SR,Character,3,,Strike,4000,2000,Purple,3,Straw Hat Crew,[On Play] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Add up to 1 DON!! card from your DON!! deck and set it as active.,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST26-003.png
ST26-004,General Franky,C,Character,8,,Ranged,10000,,Purple,3,Straw Hat Crew,[On Play] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to 2 of your opponent's Characters −2000 power during this turn.,,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST26-004.png
ST26-005,Monkey.D.Luffy,SR,Character,6,,Strike,7000,,Purple,3,Straw Hat Crew,"[On Play]/[When Attacking] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, your {Straw Hat Crew} type Leader's base power becomes 7000 until the end of your opponent's next End Phase.",,-Purple/Black Monkey.D.Luffy- [ST-26],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST26-005.png
