card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
OP09-001_p2,Shanks,L,Leader,,5,Slash,5000,,Red,3,The Four Emperors/Red-Haired Pirates,[Once Per Turn] This effect can be activated when your opponent attacks. Give up to 1 of your opponent's Leader or Character cards −1000 power during this turn.,,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-001_p2.png
OP09-006_r1,Howling Gab,C,Character,5,,Special,7000,1000,Red,3,Red-Haired Pirates,,,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-006_r1.png
OP09-010_r1,Bonk Punch,C,Character,4,,Strike,5000,1000,Red,3,Red-Haired Pirates,"[On Play] Play up to 1 [Monster] from your hand.
[DON!! x1] [When Attacking] This Character gains +2000 power during this turn.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-010_r1.png
OP09-011_r1,Hongo,UC,Character,3,,Strike,3000,2000,Red,3,Red-Haired Pirates,"[Activate: Main] You may rest this Character: If your Leader has the {Red-Haired Pirates} type, give up to 1 of your opponent's Characters −2000 power during this turn.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-011_r1.png
OP09-012_r1,Monster,C,Character,3,,Strike,4000,1000,Red,3,Animal/Red-Haired Pirates,"If your Character [Bonk Punch] would be K.O.'d by an effect, you may trash this Character instead.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-012_r1.png
OP09-013_r1,Yasopp,R,Character,5,,Ranged,6000,1000,Red,3,Red-Haired Pirates,"[On Play] Up to 1 of your Leader gains +1000 power until the end of your opponent's next turn.
[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters −1000 power during this turn.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-013_r1.png
OP09-014_r1,Limejuice,UC,Character,3,,Special,3000,2000,Red,3,Red-Haired Pirates,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-014_r1.png
OP09-015_r1,Lucky.Roux,R,Character,4,,Ranged,5000,1000,Red,3,Red-Haired Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] If your Leader has the {Red-Haired Pirates} type, K.O. up to 1 of your opponent's Characters with a base power of 6000 or less.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-015_r1.png
OP09-016_r1,Rockstar,C,Character,4,,Slash,6000,1000,Red,3,Red-Haired Pirates,,,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-016_r1.png
OP09-020_p1,Come On!! We'll Fight You!!,R,Event,1,,,,,Red,3,The Four Emperors/Red-Haired Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Red-Haired Pirates} type card other than [Come On!! We'll Fight You!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-020_p1.png
ST23-001,Uta,SR,Character,6,,Special,4000,2000,Red,3,FILM,"If you have a Character with 10000 power or more, give this card in your hand −4 cost.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST23-001.png
ST23-002,Shanks,SR,Character,9,,Slash,10000,,Red,3,The Four Emperors/Red-Haired Pirates,"If your opponent has a Character with 8000 base power or more, give this card in your hand −3 cost.
[On Play] If your Leader has the {Red-Haired Pirates} type or is [Uta], your Leader gains +2000 power until the end of your opponent's next End Phase.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST23-002.png
ST23-003,Benn.Beckman,C,Character,4,,Ranged,5000,1000,Red,3,Red-Haired Pirates,"[On Play] You may trash 1 card from your hand: If your Leader has the {Red-Haired Pirates} type, K.O. up to 1 of your opponent's Characters with 4000 base power or less.",,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST23-003.png
ST23-004,Monkey.D.Luffy,C,Character,1,,Strike,2000,1000,Red,3,FILM/Supernovas/Straw Hat Crew,[Activate: Main] You may rest 1 of your DON!! cards and this Character: Give up to 1 of your opponent's Characters −1000 power during this turn.,,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST23-004.png
ST23-005,Yasopp,C,Character,1,,Ranged,1000,1000,Red,3,Red-Haired Pirates,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,,-Red Shanks- [ST-23],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST23-005.png
