card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST06-001,Sakazuki,L,Leader,,5,Special,5000,,Black,1,Navy,[Activate: Main] [Once Per Turn] ③ (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 0.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-001.png
ST06-002,Koby,C,Character,1,,Strike,2000,1000,Black,1,Navy,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 0.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-002.png
ST06-003,Jango,C,Character,1,,Slash,3000,1000,Black,1,Navy,,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-003.png
ST06-004,Smoker,SR,Character,5,,Special,7000,,Black,1,Navy,"This Character cannot be K.O.'d by effects.
[DON!! x1] If there is a Character with a cost of 0, this Character gains [Double Attack].
(This card deals 2 damage.)",,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-004.png
ST06-005,Sengoku,C,Character,5,,Wisdom,6000,1000,Black,1,Navy,[When Attacking] Give up to 1 of your opponent's Characters −4 cost during this turn.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-005.png
ST06-006,Tashigi,C,Character,3,,Slash,4000,2000,Black,1,Navy,[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −2 cost during this turn.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-006.png
ST06-007,Tsuru,C,Character,2,,Wisdom,2000,1000,Black,1,Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-007.png
ST06-008,Hina,C,Character,3,,Special,5000,,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −4 cost during this turn.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-008.png
ST06-009,Fullbody,C,Character,2,,Strike,4000,1000,Black,1,Navy,,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-009.png
ST06-010,Helmeppo,C,Character,2,,Slash,3000,1000,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −3 cost during this turn.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-010.png
ST06-011,Momonga,C,Character,4,,Slash,6000,1000,Black,1,Navy,,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-011.png
ST06-012,Monkey.D.Garp,SR,Character,5,,Strike,6000,,Black,1,Navy,[Activate: Main] You may trash 1 card from your hand and rest this Character: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-012.png
ST06-013,T-Bone,C,Character,3,,Slash,5000,1000,Black,1,Navy,,,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-013.png
ST06-014,Shockwave,C,Event,2,,,,,Black,1,Navy,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, K.O. up to 1 of your opponent's active Characters with a cost of 3 or less.",[] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-014.png
ST06-015,Great Eruption,C,Event,1,,,,,Black,1,Navy,"[Main] Draw 1 card. Then, give up to 1 of your opponent's Characters −2 cost during this turn.",[] Your opponent chooses 1 card from their hand and trashes it.,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-015.png
ST06-016,White Out,C,Event,1,,,,,Black,1,Navy,[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle.,[] Draw 1 card and none of your Characters can be K.O.'d during this turn.,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-016.png
ST06-017,Navy HQ,C,Stage,1,,,,,Black,1,Navy,"[On Play] Give up to 1 of your opponent's Characters −1 cost during this turn.
[Activate: Main] You may rest this Stage: If your Leader has the {Navy} type, give up to 1 of your opponent's Characters −1 cost during this turn.",,-The Navy- [ST-06],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-017.png
